code	House/bungalow	Flat/maisonette/apartment	Caravan/mobile/temporary home
E00152365	125	3	0
E00152366	118	1	0
E00152367	98	0	0
E00152368	137	48	0
E00152369	137	3	0
E00152370	118	1	0
E00152371	112	0	0
E00152372	56	1	0
E00152373	150	2	0
E00152374	125	16	0
E00152375	109	22	0
E00152376	139	0	0
E00152377	112	11	0
E00152378	79	32	0
E00152379	95	16	0
E00152380	136	4	0
E00152381	83	5	0
E00152382	116	0	0
E00152383	128	6	0
E00152384	101	5	0
E00152385	115	4	0
E00152386	117	0	0
E00152387	121	5	0
E00152388	88	1	1
E00152389	137	0	0
E00152390	125	0	0
E00152391	122	0	0
E00152392	133	0	0
E00152393	138	1	0
E00152394	45	0	0
E00152395	118	2	0
E00152396	124	0	0
E00152397	128	0	0
E00152398	96	0	0
E00152399	89	0	0
E00152400	148	12	0
E00152401	136	1	0
E00152402	78	0	0
E00152403	155	0	0
E00152404	130	8	0
E00152405	85	0	1
E00152406	123	9	0
E00152407	116	0	0
E00152408	187	5	0
E00152409	71	3	0
E00152410	92	0	0
E00152411	131	2	2
E00152412	107	13	1
E00152413	122	1	0
E00152414	115	8	0
E00152415	108	0	0
E00152416	79	1	0
E00152417	99	0	0
E00152419	119	0	0
E00152420	143	1	0
E00152421	123	4	0
E00152422	116	6	0
E00152423	107	1	0
E00152424	115	0	0
E00152425	120	1	0
E00152426	107	11	0
E00152427	62	66	0
E00152428	127	0	0
E00152429	98	29	0
E00152430	124	1	0
E00152431	129	4	0
E00152432	71	0	0
E00152433	60	0	0
E00152434	151	0	5
E00152435	97	14	0
E00152436	155	4	0
E00152437	168	2	1
E00152438	55	0	0
E00152439	135	0	0
E00152440	141	1	0
E00152441	133	2	0
E00152442	149	2	0
E00152443	182	3	0
E00152444	119	1	0
E00152445	89	38	0
E00152446	100	1	0
E00152447	126	5	0
E00152448	119	27	0
E00152449	142	5	0
E00152450	131	2	0
E00152451	124	3	0
E00152452	113	25	0
E00152453	40	113	0
E00152454	113	13	0
E00152455	131	8	0
E00152456	85	45	0
E00152457	115	4	0
E00152458	126	7	0
E00152460	138	2	0
E00152461	118	12	0
E00152462	127	2	0
E00152463	112	9	0
E00152464	126	0	0
E00152465	121	1	0
E00152466	122	1	0
E00152467	117	29	0
E00152468	128	4	0
E00152469	128	26	0
E00152470	104	29	0
E00152471	59	165	0
E00152472	79	46	0
E00152473	122	11	0
E00152474	14	111	0
E00152475	143	7	0
E00152476	73	85	0
E00152477	113	10	0
E00152478	161	36	0
E00152479	110	10	0
E00152480	138	1	0
E00152481	74	80	0
E00152482	112	0	0
E00152483	111	2	0
E00152484	114	2	0
E00152485	110	12	0
E00152486	70	0	0
E00152487	118	1	0
E00152488	102	1	0
E00152489	145	1	1
E00152490	117	0	0
E00152491	73	0	0
E00152492	138	2	0
E00152493	141	1	0
E00152494	132	1	0
E00152495	155	1	0
E00152496	73	49	0
E00152497	142	35	0
E00152498	88	9	0
E00152499	105	50	0
E00152500	107	32	0
E00152501	72	85	0
E00152502	101	9	0
E00152503	108	16	0
E00152504	137	27	0
E00152506	123	40	0
E00152507	77	69	0
E00152508	110	2	0
E00152509	112	1	0
E00152510	96	24	0
E00152511	101	39	0
E00152512	65	60	0
E00152513	124	0	0
E00152514	130	0	0
E00152515	105	0	0
E00152516	118	0	0
E00152517	139	5	0
E00152518	117	1	0
E00152519	146	6	0
E00152520	124	5	0
E00152521	124	0	0
E00152522	179	22	0
E00152523	82	44	0
E00152524	192	1	0
E00152525	52	72	0
E00152526	119	1	0
E00152527	95	13	0
E00152528	97	2	2
E00152529	125	6	0
E00152530	114	2	0
E00152531	119	4	0
E00152532	134	1	0
E00152533	108	7	2
E00152534	125	1	0
E00152535	115	4	1
E00152536	150	3	0
E00152537	117	4	0
E00152538	121	4	0
E00152539	150	1	17
E00152540	94	24	0
E00152541	110	0	0
E00152548	45	8	0
E00152550	50	13	0
E00152552	164	1	34
E00152556	137	1	0
E00152557	49	1	2
E00152558	88	1	2
E00152562	62	1	11
E00152563	150	18	0
E00152564	151	1	1
E00152566	138	4	1
E00152567	169	3	61
E00152568	119	35	0
E00152569	89	37	0
E00152570	118	1	0
E00152571	124	3	0
E00152572	112	3	0
E00152573	108	2	0
E00152574	98	20	0
E00152575	130	3	0
E00152576	132	1	0
E00152577	127	0	0
E00152578	113	2	1
E00152579	120	3	0
E00152580	141	2	0
E00152581	115	3	0
E00152582	121	0	0
E00152583	115	1	0
E00152584	126	2	0
E00152585	80	37	0
E00152586	131	3	0
E00152587	122	0	0
E00152588	153	1	0
E00152589	51	0	0
E00152590	146	0	0
E00152591	155	1	0
E00152592	57	6	0
E00152593	182	3	1
E00152594	172	1	0
E00152595	148	8	0
E00152596	135	0	0
E00152597	125	1	3
E00152598	226	5	0
E00152599	140	0	0
E00152600	135	1	0
E00152601	127	3	0
E00152602	130	9	0
E00152603	115	0	0
E00152604	114	1	0
E00152605	121	1	0
E00152606	126	4	2
E00152607	166	9	0
E00152608	113	1	0
E00152609	123	4	0
E00152610	123	1	0
E00152611	122	5	1
E00152612	155	25	1
E00152613	146	1	0
E00152614	100	4	0
E00152615	107	4	1
E00152616	123	8	1
E00152617	129	10	0
E00152618	148	7	0
E00152619	135	4	0
E00152620	58	135	0
E00152621	87	15	0
E00152623	104	17	0
E00152624	107	15	0
E00152625	117	67	0
E00152626	119	4	0
E00152627	143	9	0
E00152628	116	23	1
E00152629	94	25	6
E00152630	143	10	20
E00152631	113	1	0
E00152632	113	0	1
E00152634	111	3	0
E00152635	105	0	0
E00152636	72	71	0
E00152637	105	2	0
E00152638	118	13	0
E00152639	51	104	0
E00152640	92	26	0
E00152641	108	19	0
E00152642	90	34	1
E00152643	105	64	0
E00152644	100	24	0
E00152645	124	2	0
E00152646	132	11	0
E00152647	111	20	0
E00152648	110	10	0
E00152649	114	7	0
E00152650	81	23	0
E00152651	130	0	0
E00152652	48	83	0
E00152653	103	25	0
E00152654	9	133	0
E00152655	73	24	0
E00152656	105	6	0
E00152657	146	5	0
E00152658	168	7	0
E00152659	85	3	0
E00152660	129	1	0
E00152661	95	38	0
E00152662	101	12	0
E00152663	137	10	0
E00152664	113	1	0
E00152665	82	57	0
E00152666	117	11	0
E00152667	76	67	1
E00152668	46	67	0
E00152669	72	49	0
E00152670	191	33	0
E00152672	88	129	0
E00152673	84	77	0
E00152674	122	1	0
E00152675	131	4	0
E00152676	111	21	0
E00152677	89	4	1
E00152678	183	3	0
E00152679	82	1	0
E00152680	111	0	0
E00152681	122	0	0
E00152682	125	7	0
E00152683	38	158	0
E00152685	28	156	0
E00152686	119	9	0
E00152688	111	24	1
E00152690	111	12	0
E00152691	114	7	0
E00152692	95	38	0
E00152693	113	10	0
E00152694	132	54	0
E00152695	92	37	0
E00152696	95	29	0
E00152697	95	33	0
E00152698	117	17	0
E00152699	30	161	0
E00152700	123	7	0
E00152701	76	68	0
E00152702	120	13	0
E00152703	73	42	0
E00152704	118	37	0
E00152705	114	22	0
E00152706	81	36	0
E00152707	115	31	0
E00152708	113	14	0
E00152709	61	106	0
E00152710	105	4	0
E00152711	124	0	0
E00152712	103	1	0
E00152713	111	7	0
E00152714	126	2	0
E00152715	109	10	0
E00152718	141	5	0
E00152719	119	3	0
E00152720	128	1	0
E00152721	123	1	0
E00152722	121	0	0
E00152723	134	1	0
E00152724	111	7	0
E00152725	124	0	0
E00152726	118	0	0
E00152727	90	36	0
E00152728	118	2	1
E00152729	137	0	0
E00152730	124	2	1
E00152731	114	13	0
E00152732	133	11	0
E00152733	105	18	0
E00152734	127	1	0
E00152735	136	1	0
E00152736	102	5	16
E00152737	116	14	0
E00152738	57	69	0
E00152739	77	74	0
E00152740	11	156	0
E00152741	122	23	0
E00152743	99	58	0
E00152744	113	21	0
E00152745	117	7	0
E00152746	102	27	0
E00152747	105	35	0
E00152748	112	35	0
E00152749	139	2	0
E00152751	95	15	0
E00152752	143	42	0
E00152753	109	7	0
E00152754	80	66	0
E00152755	121	0	0
E00152756	76	42	0
E00152757	115	2	0
E00152758	62	61	0
E00152759	94	39	0
E00152760	101	30	0
E00152761	141	0	0
E00152762	104	10	0
E00152763	123	2	0
E00152764	123	1	0
E00152765	120	0	0
E00152766	114	3	0
E00152767	112	4	0
E00152768	130	0	0
E00152769	113	11	0
E00152770	118	2	0
E00152771	125	1	0
E00152772	128	1	0
E00152773	130	5	0
E00152774	117	0	1
E00152775	84	63	0
E00152776	125	2	0
E00152777	132	4	0
E00152778	126	3	0
E00152779	118	0	0
E00152780	126	0	0
E00152781	124	2	0
E00152782	126	3	0
E00152783	102	12	0
E00152784	101	42	0
E00152785	120	30	0
E00152786	135	0	0
E00152787	122	5	0
E00152788	129	1	0
E00152789	131	1	0
E00152790	121	0	0
E00152791	134	2	0
E00152792	133	4	0
E00152793	129	1	0
E00152794	126	0	0
E00152795	113	17	0
E00152796	142	17	0
E00152797	104	25	0
E00152798	47	73	0
E00152799	112	2	0
E00152800	108	2	0
E00152801	133	4	0
E00152802	137	12	0
E00152803	143	4	0
E00152804	114	12	0
E00152805	116	13	0
E00152806	118	4	0
E00152807	52	73	0
E00152808	116	20	0
E00152809	138	28	0
E00152810	123	5	0
E00152811	129	8	0
E00152812	105	19	0
E00152813	122	6	0
E00152814	104	65	0
E00152815	78	90	0
E00152816	99	30	0
E00152817	128	3	0
E00152818	105	26	0
E00152819	115	5	0
E00152820	124	4	0
E00152821	81	61	0
E00152822	117	4	0
E00152823	40	101	0
E00152824	85	36	0
E00152825	25	149	0
E00152826	43	91	0
E00152827	66	50	0
E00152828	92	47	0
E00152829	99	63	0
E00152830	111	11	0
E00152831	113	6	0
E00152833	98	1	0
E00152834	116	3	8
E00152835	86	35	0
E00152836	119	3	0
E00152837	112	10	0
E00152838	130	3	0
E00152839	121	0	0
E00152840	154	6	0
E00152841	126	4	0
E00152842	130	1	0
E00152843	132	15	0
E00152844	129	7	0
E00152845	110	36	0
E00152847	130	30	0
E00152848	121	30	0
E00152849	134	8	0
E00152850	125	8	0
E00152851	121	9	0
E00152852	64	63	0
E00152853	116	51	0
E00152854	127	3	0
E00152855	127	3	0
E00152856	115	66	0
E00152857	120	1	0
E00152858	153	11	0
E00152859	125	4	0
E00152860	118	2	0
E00152861	125	5	0
E00152862	114	21	0
E00152863	101	30	0
E00152864	123	2	0
E00152865	117	11	0
E00152866	97	40	0
E00152867	121	8	0
E00152869	88	32	0
E00152870	91	33	0
E00152871	122	6	0
E00152872	96	29	0
E00152873	137	5	0
E00152874	115	20	0
E00152875	126	1	0
E00152876	129	2	0
E00152877	134	1	0
E00152878	119	0	0
E00152879	127	2	0
E00152880	101	29	0
E00152881	134	2	0
E00152882	120	1	0
E00152883	120	2	0
E00152884	129	6	0
E00152885	117	23	0
E00152886	125	3	0
E00152887	60	67	0
E00152888	38	78	0
E00152889	128	0	0
E00152890	125	4	0
E00152891	122	3	0
E00152892	128	3	0
E00152893	127	1	0
E00152894	114	0	0
E00152895	118	11	0
E00152896	134	4	0
E00152897	122	3	0
E00152898	113	9	0
E00152899	106	15	0
E00152900	118	4	0
E00152901	119	2	0
E00152902	116	9	0
E00152903	40	92	0
E00152904	134	5	0
E00152905	87	158	0
E00152906	121	23	0
E00152907	139	5	0
E00152908	132	2	0
E00152909	123	2	0
E00152910	119	1	0
E00152911	92	41	0
E00152912	121	6	0
E00152913	23	111	0
E00152914	111	8	0
E00152915	135	13	0
E00152916	127	15	0
E00152917	133	15	0
E00152918	91	35	0
E00152919	105	29	0
E00152920	121	28	0
E00152921	51	94	0
E00152922	155	7	0
E00152923	126	20	0
E00152925	108	20	0
E00152926	151	16	0
E00152927	114	7	0
E00152928	135	35	0
E00152929	18	100	0
E00152930	101	32	0
E00152931	79	42	0
E00152932	121	3	0
E00152933	168	4	0
E00152934	131	3	0
E00152935	124	11	0
E00152936	87	15	0
E00152937	116	16	0
E00152938	138	25	0
E00152939	84	58	0
E00152940	105	10	0
E00152941	63	52	0
E00152942	97	20	0
E00152943	97	13	0
E00152944	114	11	0
E00152945	83	31	0
E00152946	105	15	0
E00152947	90	107	0
E00152948	80	50	0
E00152949	68	74	0
E00152950	96	53	0
E00152951	24	77	0
E00152952	137	0	0
E00152953	128	3	0
E00152954	53	48	0
E00152955	126	36	0
E00152956	111	19	1
E00152957	55	59	0
E00152958	117	1	0
E00152959	38	87	0
E00152960	124	0	0
E00152961	110	1	0
E00152962	115	1	0
E00152963	116	13	0
E00152964	104	19	0
E00152965	63	72	0
E00152966	104	28	0
E00152967	79	48	0
E00152968	96	29	0
E00152969	78	44	0
E00152970	119	2	0
E00152971	125	1	0
E00152972	115	2	0
E00152973	87	30	0
E00152974	116	4	0
E00152975	124	1	0
E00152976	78	49	0
E00152977	121	2	0
E00152978	88	33	0
E00152979	46	69	0
E00152980	65	62	0
E00152981	124	1	0
E00152982	130	2	0
E00152983	56	39	0
E00152984	113	19	0
E00152985	118	2	0
E00152986	125	2	0
E00152987	121	3	0
E00152988	69	66	0
E00152989	83	41	0
E00152990	75	55	0
E00152991	54	64	0
E00152992	49	117	0
E00152993	100	29	0
E00152994	157	21	0
E00152995	60	69	0
E00152996	74	38	0
E00152997	105	19	0
E00152998	53	75	0
E00152999	131	4	0
E00153000	11	119	0
E00153001	50	117	2
E00153002	110	1	0
E00153003	110	1	0
E00153004	91	55	0
E00153005	40	96	0
E00153006	56	95	0
E00153007	105	39	0
E00153008	102	36	0
E00153009	24	145	0
E00153010	139	23	0
E00153011	105	36	0
E00153012	122	2	0
E00153013	114	18	0
E00153014	90	33	0
E00153015	110	22	0
E00153016	102	25	0
E00153017	107	11	0
E00153018	169	27	0
E00153019	118	5	0
E00153020	85	59	0
E00153021	125	4	0
E00153022	137	26	0
E00153023	18	141	0
E00153024	79	42	0
E00153025	60	84	0
E00153026	115	24	0
E00153027	92	12	0
E00153030	73	60	0
E00153031	56	73	1
E00153032	21	163	0
E00153033	143	12	0
E00153034	113	6	0
E00153036	122	3	1
E00153037	98	67	0
E00153038	102	1	3
E00153039	100	0	1
E00153040	103	4	0
E00153041	108	4	0
E00153042	138	0	1
E00153043	67	44	1
E00153044	136	81	0
E00153045	110	10	0
E00153046	169	77	3
E00153048	125	3	0
E00153049	87	48	0
E00153050	41	64	0
E00153051	80	49	0
E00153053	102	45	0
E00153054	107	5	1
E00153055	176	16	0
E00153056	67	64	0
E00153057	121	19	1
E00153058	123	6	0
E00153059	128	1	0
E00153060	122	1	0
E00153061	70	59	0
E00153062	127	2	1
E00153063	121	0	0
E00153064	112	24	0
E00153065	120	4	0
E00153066	81	52	0
E00153067	124	0	0
E00153068	125	1	0
E00153069	130	1	0
E00153070	36	86	0
E00153071	78	41	0
E00153072	129	3	0
E00153073	133	1	0
E00153074	132	2	0
E00153075	128	11	0
E00153076	119	8	0
E00153077	113	17	0
E00153078	120	5	0
E00153079	123	11	0
E00153080	135	0	0
E00153081	121	0	0
E00153082	128	1	0
E00153083	123	7	0
E00153084	129	1	0
E00153085	105	1	0
E00153086	120	0	0
E00153087	109	0	0
E00153088	103	0	0
E00153089	61	0	0
E00153090	168	2	0
E00153091	164	19	0
E00153092	157	2	0
E00153093	160	0	0
E00153094	153	3	0
E00153095	190	2	1
E00153096	139	4	1
E00153097	80	1	0
E00153098	89	1	0
E00153099	82	0	0
E00153100	136	1	1
E00153101	171	2	2
E00153102	112	0	0
E00153103	136	2	31
E00153104	162	1	1
E00153105	151	1	0
E00153106	148	0	1
E00153107	137	1	0
E00153108	93	24	2
E00153109	137	6	0
E00153110	136	0	0
E00153111	137	2	0
E00153112	138	2	0
E00153113	114	0	0
E00153114	105	36	0
E00153115	43	0	0
E00153116	40	0	41
E00153117	169	2	4
E00153118	137	1	0
E00153119	139	2	1
E00153120	116	1	0
E00153121	154	0	0
E00153122	140	5	0
E00153123	138	5	0
E00153124	176	4	0
E00153125	173	2	0
E00153126	132	3	0
E00153127	130	14	0
E00153128	102	21	0
E00153129	173	20	0
E00153130	135	17	0
E00153131	87	0	0
E00153132	165	1	0
E00153133	60	0	0
E00153134	43	6	2
E00153135	107	5	0
E00153136	138	0	0
E00153137	164	0	1
E00153138	145	9	0
E00153139	128	0	0
E00153140	133	1	0
E00153141	103	33	0
E00153142	62	0	0
E00153143	149	23	0
E00153144	117	0	0
E00153145	133	0	0
E00153146	155	0	0
E00153147	89	1	2
E00153148	189	13	0
E00153149	206	2	0
E00153150	155	16	1
E00153151	116	33	0
E00153152	120	3	0
E00153153	126	5	0
E00153154	165	1	0
E00153155	217	0	0
E00153156	195	2	1
E00153157	115	16	0
E00153158	132	13	1
E00153159	154	2	1
E00153160	124	17	0
E00153161	114	7	0
E00153162	141	0	0
E00153163	117	9	0
E00153164	94	0	1
E00153165	128	0	0
E00153166	102	4	0
E00153167	113	2	0
E00153168	173	1	0
E00153169	175	4	1
E00153170	182	2	3
E00153171	61	0	1
E00153172	144	1	0
E00153173	152	1	0
E00153174	124	2	0
E00153175	199	6	0
E00153176	97	3	1
E00153177	130	0	1
E00153178	158	3	1
E00153179	133	6	0
E00153180	127	2	1
E00153181	101	51	0
E00153182	148	0	0
E00153183	138	7	0
E00153184	123	0	0
E00153185	109	2	1
E00153186	137	2	0
E00153187	134	6	1
E00153188	112	2	1
E00153189	139	3	1
E00153190	134	3	0
E00153191	80	2	0
E00153192	68	3	0
E00153193	81	0	1
E00153194	76	2	0
E00153195	119	2	1
E00153196	108	23	1
E00153197	121	1	0
E00153198	125	4	1
E00153199	64	0	1
E00153200	84	0	1
E00153201	134	0	0
E00153202	93	0	2
E00153203	129	1	0
E00153204	78	25	0
E00153205	138	3	0
E00153206	150	1	1
E00153207	202	0	2
E00153208	135	1	0
E00153209	132	0	1
E00153210	109	13	1
E00153211	63	68	0
E00153212	93	4	23
E00153213	115	2	1
E00153214	114	16	1
E00153215	106	6	2
E00153216	92	29	0
E00153217	146	0	0
E00153218	118	32	0
E00153219	127	1	0
E00153220	119	12	0
E00153221	150	33	0
E00153222	95	37	0
E00153223	104	25	0
E00153224	128	3	0
E00153225	175	8	1
E00153226	147	14	0
E00153227	145	0	0
E00153228	94	1	0
E00153230	129	1	0
E00153232	196	1	0
E00153233	124	2	1
E00153234	123	0	2
E00153235	114	0	0
E00153236	81	1	2
E00153237	61	0	0
E00153238	209	4	1
E00153239	47	3	0
E00153240	179	3	0
E00153241	184	2	0
E00153242	51	2	0
E00153243	130	2	0
E00153244	128	1	0
E00153245	134	0	0
E00153247	150	19	0
E00153248	119	3	7
E00153249	64	0	0
E00153250	128	2	0
E00153252	180	8	0
E00153253	186	1	0
E00153254	128	7	0
E00153256	144	4	0
E00153257	114	0	1
E00153258	126	1	0
E00153259	120	1	1
E00153260	201	1	3
E00153261	183	3	0
E00153262	160	1	1
E00153263	189	3	3
E00153264	100	1	48
E00153266	116	2	1
E00153267	124	4	0
E00153268	124	10	0
E00153269	133	44	0
E00153270	138	1	0
E00153271	86	38	0
E00153272	67	60	0
E00153273	102	33	0
E00153274	148	27	1
E00153275	65	58	0
E00153276	72	58	0
E00153277	118	1	0
E00153278	121	6	0
E00153279	95	38	0
E00153280	124	3	0
E00153281	148	2	0
E00153282	135	1	0
E00153283	113	7	0
E00153284	52	0	0
E00153285	118	13	1
E00153287	122	0	0
E00153288	130	4	0
E00153289	118	37	0
E00153290	113	16	0
E00153292	113	14	0
E00153293	126	2	0
E00153294	68	83	0
E00153295	115	20	0
E00153296	94	45	0
E00153297	133	0	0
E00153298	100	6	1
E00153299	105	0	0
E00153300	190	3	0
E00153301	126	1	0
E00153302	143	3	0
E00153303	86	32	0
E00153304	92	1	0
E00153305	119	3	0
E00153306	116	0	0
E00153307	117	7	0
E00153308	136	15	0
E00153309	136	5	0
E00153310	108	0	0
E00153311	129	1	0
E00153312	138	1	0
E00153313	130	1	0
E00153314	130	7	0
E00153315	121	11	0
E00153316	115	6	0
E00153317	126	1	0
E00153318	132	1	0
E00153319	115	11	0
E00153320	106	1	1
E00153321	164	38	1
E00153322	98	0	0
E00153323	101	40	0
E00153324	164	2	0
E00153325	144	0	0
E00153326	148	0	0
E00153327	147	21	0
E00153328	147	4	0
E00153329	96	0	1
E00153330	181	1	0
E00153331	121	1	2
E00153332	177	0	0
E00153333	133	6	0
E00153334	98	0	0
E00153335	136	8	1
E00153336	145	0	0
E00153337	131	1	1
E00153338	93	0	0
E00153339	124	2	1
E00153340	122	0	1
E00153341	148	4	0
E00153342	145	1	0
E00153343	130	0	0
E00153344	196	0	0
E00153345	114	19	0
E00153346	121	2	0
E00153347	131	0	0
E00153348	137	2	0
E00153349	108	2	0
E00153350	141	2	0
E00153351	142	1	0
E00153352	131	0	0
E00153353	134	1	0
E00153354	134	4	1
E00153355	80	1	0
E00153356	110	0	0
E00153357	87	10	1
E00153358	116	2	0
E00153359	117	7	0
E00153360	142	1	0
E00153361	52	0	0
E00153362	130	1	0
E00153363	123	1	8
E00153364	101	5	0
E00153365	131	1	0
E00153366	123	2	0
E00153367	92	0	0
E00153368	110	0	0
E00153369	152	4	0
E00153370	113	1	0
E00153371	87	0	0
E00153372	143	2	0
E00153373	160	0	1
E00153375	84	1	0
E00153376	69	0	1
E00153378	157	1	0
E00153379	157	0	1
E00153380	116	4	0
E00153381	120	15	0
E00153382	120	25	0
E00153383	91	34	0
E00153384	125	22	0
E00153385	96	24	0
E00153386	111	79	0
E00153387	129	33	0
E00153388	110	12	0
E00153389	96	21	0
E00153390	106	21	0
E00153391	99	32	0
E00153392	91	31	0
E00153393	85	47	0
E00153394	74	56	0
E00153395	103	40	0
E00153396	68	134	0
E00153397	82	77	0
E00153398	97	1	0
E00153399	164	3	1
E00153400	51	0	1
E00153401	101	1	1
E00153402	143	2	1
E00153403	163	1	3
E00153404	64	2	0
E00153405	61	1	0
E00153406	133	2	0
E00153407	81	1	0
E00153408	109	1	0
E00153409	162	3	1
E00153410	109	0	1
E00153411	126	0	1
E00153412	98	1	1
E00153413	178	4	1
E00153414	59	1	0
E00153415	44	3	1
E00153416	101	2	0
E00153417	103	2	0
E00153418	129	21	0
E00153419	142	4	0
E00153420	137	0	0
E00153421	120	0	0
E00153422	142	0	0
E00153423	66	2	0
E00153424	123	3	0
E00153425	75	2	0
E00153426	122	0	0
E00153427	115	9	0
E00153428	68	1	0
E00153429	132	2	0
E00153430	123	7	0
E00153431	52	1	0
E00153432	55	1	0
E00153433	80	3	0
E00153434	89	2	1
E00153435	66	0	0
E00153436	119	3	0
E00153437	63	0	0
E00153438	122	1	0
E00153439	132	1	0
E00153440	125	0	0
E00153441	50	1	0
E00153442	183	2	0
E00153443	135	1	0
E00153444	147	21	0
E00153445	94	46	0
E00153446	129	0	0
E00153447	126	3	0
E00153448	129	0	0
E00153449	119	0	0
E00153450	66	68	0
E00153451	99	36	0
E00153452	44	79	0
E00153453	168	68	0
E00153454	93	34	0
E00153455	35	94	0
E00153456	15	107	0
E00153457	101	36	0
E00153458	109	49	0
E00153459	117	2	0
E00153460	103	1	0
E00153461	82	19	0
E00153462	117	13	0
E00153463	122	11	0
E00153464	133	2	0
E00153465	138	0	1
E00153466	123	1	0
E00153467	116	20	0
E00153468	126	2	0
E00153469	128	0	0
E00153470	118	2	0
E00153471	127	2	0
E00153472	128	1	0
E00153473	94	41	0
E00153474	126	9	0
E00153475	120	1	0
E00153476	109	17	0
E00153477	134	0	0
E00153478	95	33	0
E00153479	133	73	0
E00153480	121	0	0
E00153481	133	3	0
E00153483	132	12	0
E00153484	120	0	0
E00153485	114	59	0
E00153486	149	39	0
E00153487	130	0	0
E00153488	116	21	0
E00153489	129	2	0
E00153490	80	72	0
E00153491	137	16	0
E00153492	148	1	0
E00153493	135	3	0
E00153494	148	2	0
E00153496	132	5	0
E00153497	131	1	0
E00153498	140	0	0
E00153499	132	0	0
E00153500	125	1	0
E00153501	113	71	0
E00153502	137	0	0
E00153503	138	0	0
E00153504	95	21	0
E00153506	122	6	0
E00153507	93	18	0
E00153508	126	5	0
E00153509	118	6	0
E00153510	54	91	0
E00153511	128	1	0
E00153512	106	19	0
E00153513	122	2	0
E00153514	119	1	0
E00153516	101	30	0
E00153517	107	37	0
E00153518	122	5	0
E00153519	110	18	0
E00153520	132	9	0
E00153521	112	4	0
E00153522	128	3	0
E00153523	132	4	0
E00153524	135	3	0
E00153525	98	81	0
E00153526	134	0	0
E00153527	132	6	0
E00153528	134	24	0
E00153529	143	2	0
E00153530	126	6	0
E00153531	162	0	0
E00153532	165	2	0
E00153533	125	1	0
E00153534	133	0	0
E00153535	84	29	0
E00153536	117	2	0
E00153537	131	1	0
E00153538	166	9	0
E00153539	132	7	0
E00153540	115	14	0
E00153542	106	12	0
E00153543	118	2	0
E00153544	128	0	0
E00153545	120	1	0
E00153546	114	1	0
E00153547	92	20	0
E00153548	109	13	0
E00153549	155	1	0
E00153550	166	5	0
E00153551	75	1	0
E00153552	60	1	0
E00153553	130	0	0
E00153554	110	0	0
E00153556	114	2	0
E00153557	117	1	0
E00153558	103	1	1
E00153559	174	3	0
E00153560	59	2	0
E00153561	140	1	1
E00153562	121	0	0
E00153563	122	1	0
E00153564	113	5	0
E00153565	119	0	0
E00153566	114	16	0
E00153567	136	0	0
E00153568	53	0	0
E00153569	118	1	0
E00153570	102	8	0
E00153571	119	1	0
E00153572	129	1	0
E00153573	129	3	0
E00153574	131	3	0
E00153575	126	3	0
E00153576	120	2	0
E00153577	123	0	0
E00153578	117	1	0
E00153579	99	30	0
E00153580	87	49	0
E00153581	92	37	0
E00153582	112	2	0
E00153583	124	8	0
E00153584	131	0	0
E00153585	90	36	0
E00153586	128	1	0
E00153587	122	1	0
E00153588	123	0	0
E00153589	136	0	0
E00153590	112	0	0
E00153591	130	11	0
E00153592	166	18	0
E00153594	218	11	0
E00153595	109	8	0
E00153596	137	15	0
E00153597	130	3	0
E00153598	126	3	0
E00153599	123	10	0
E00153600	68	15	0
E00153601	134	1	0
E00153602	185	14	0
E00153603	121	2	0
E00153604	111	3	0
E00153605	105	1	0
E00153606	136	1	0
E00153607	94	7	0
E00153608	99	35	0
E00153609	123	2	0
E00153610	95	36	0
E00153611	131	11	0
E00153612	131	11	0
E00153613	98	30	0
E00153614	47	78	0
E00153615	54	69	0
E00153616	100	2	2
E00153618	111	3	0
E00153619	133	1	0
E00153620	128	1	0
E00153621	76	0	0
E00153622	48	1	0
E00153623	153	3	0
E00153624	136	0	0
E00153625	171	4	1
E00153626	67	1	0
E00153627	76	4	0
E00153628	178	2	0
E00153629	98	0	0
E00153630	151	2	0
E00153631	164	5	0
E00153632	79	2	3
E00153633	137	5	0
E00153634	114	30	0
E00153635	75	58	0
E00153636	104	9	0
E00153637	75	45	0
E00153638	71	44	0
E00153639	82	41	0
E00153640	134	16	0
E00153641	118	42	1
E00153642	123	10	0
E00153644	43	150	0
E00153645	54	113	0
E00153646	73	90	0
E00153648	122	1	0
E00153649	125	5	0
E00153650	65	0	0
E00153651	164	0	4
E00153652	147	1	0
E00153653	120	11	0
E00153654	99	1	1
E00153655	108	0	1
E00153656	77	13	0
E00153657	88	28	0
E00153658	70	46	0
E00153659	124	1	0
E00153660	128	1	0
E00153661	138	4	0
E00153662	137	15	0
E00153663	105	24	0
E00153664	131	7	0
E00153665	133	2	0
E00153666	95	34	0
E00153667	120	6	0
E00153668	47	87	0
E00153669	120	3	0
E00153670	87	35	0
E00153671	102	45	0
E00153672	133	3	0
E00153673	126	2	0
E00153674	108	3	24
E00153675	63	71	0
E00153676	108	11	0
E00153677	127	2	0
E00153678	137	68	0
E00153679	142	6	0
E00153680	97	22	0
E00153681	100	25	1
E00153682	111	29	0
E00153683	106	25	0
E00153684	110	20	0
E00153685	123	2	1
E00153686	120	2	0
E00153687	119	0	0
E00153688	96	13	2
E00153689	105	10	1
E00153690	54	0	6
